type	algorithm	optimization	text	data	bss	enc(0,0)	dec(0,0)	enc(0,8)	dec(0,8)	enc(0,16)	dec(0,16)	enc(0,24)	dec(0,24)	enc(0,32)	dec(0,32)	enc(8,0)	dec(8,0)	enc(8,8)	dec(8,8)	enc(8,16)	dec(8,16)	enc(8,24)	dec(8,24)	enc(8,32)	dec(8,32)	enc(16,0)	dec(16,0)	enc(16,8)	dec(16,8)	enc(16,16)	dec(16,16)	enc(16,24)	dec(16,24)	enc(16,32)	dec(16,32)	enc(24,0)	dec(24,0)	enc(24,8)	dec(24,8)	enc(24,16)	dec(24,16)	enc(24,24)	dec(24,24)	enc(24,32)	dec(24,32)	enc(32,0)	dec(32,0)	enc(32,8)	dec(32,8)	enc(32,16)	dec(32,16)	enc(32,24)	dec(32,24)	enc(32,32)	dec(32,32)
AEAD	LWC_ALGO_AEAD_SKINNY_SKINNYAEADTK312864V1	Os	4788	112	1612	186322	186671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
AEAD	LWC_ALGO_AEAD_SKINNY_SKINNYAEADTK312864V1	Ofast	10712	112	1612	81519	81825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
AEAD	LWC_ALGO_AEAD_SKINNY_SKINNYAEADTK396128V1	O0	11548	112	1612	749482	749628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
AEAD	LWC_ALGO_AEAD_SKINNY_SKINNYAEADTK396128V1	O1	5368	112	1612	166891	167140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
AEAD	LWC_ALGO_AEAD_SKINNY_SKINNYAEADTK396128V1	O2	5216	112	1612	172295	172577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
AEAD	LWC_ALGO_AEAD_SKINNY_SKINNYAEADTK396128V1	O3	10796	112	1612	81418	81748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
AEAD	LWC_ALGO_AEAD_SKINNY_SKINNYAEADTK396128V1	Os	4776	112	1612	186407	186735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
AEAD	LWC_ALGO_AEAD_SKINNY_SKINNYAEADTK396128V1	Ofast	10796	112	1612	81485	81743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
AEAD	LWC_ALGO_AEAD_SKINNY_SKINNYAEADTK39664V1	O0	11544	112	1612	748744	749233	1496039	1496543	1495780	1496283	2243059	2243598	2242902	2243386	1497324	1498120	2244852	2245650	2244570	2245311	2991736	2992459	2991466	2992205	1495649	2063063	2243113	2810318	2242836	2810053	2989988	3557409	2989733	3557195	2244470	2811948	2991764	3559411	2991486	3559213	3738797	4306306	3738547	4306017	2242785	3376991	2990062	4124232	2989786	4123957	3737126	4871326	3736856	4871038	
AEAD	LWC_ALGO_AEAD_SKINNY_SKINNYAEADTK39664V1	O1	5384	112	1612	166702	167053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
AEAD	LWC_ALGO_AEAD_SKINNY_SKINNYAEADTK39664V1	O2	5228	112	1612	172132	172421	343231	343588	342994	343346	513982	514295	513657	514012	343705	344056	514665	514962	514425	514712	685506	685843	685295	685562	342954	466920	513921	637809	513687	637645	684746	808787	684527	808520	514393	638285	685559	809440	685304	809220	856461	980163	856120	979815	513604	761131	684764	932285	684466	932044	855624	1102996	855334	1102717	
AEAD	LWC_ALGO_AEAD_SKINNY_SKINNYAEADTK39664V1	O3	10712	112	1612	81410	81780	161646	162017	161407	161846	241632	242007	241351	241730	161899	162262	242129	242503	241908	242338	322128	322497	321847	322216	161368	219697	241605	299939	241374	299706	321598	379857	321322	379659	241923	300199	322089	380426	321852	380186	402296	460608	402006	460346	241302	357529	321541	437837	321304	437537	401737	517817	401452	517480	
AEAD	LWC_ALGO_AEAD_SKINNY_SKINNYAEADTK39664V1	Os	4788	112	1612	186277	186626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
AEAD	LWC_ALGO_AEAD_SKINNY_SKINNYAEADTK39664V1	Ofast	10712	112	1612	81392	81779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM128128V1	O0	7004	112	1612	22710	23037	44009	44272	43938	44332	59234	59496	59161	59555	44578	44833	66099	66488	66092	66412	81322	81649	81315	81640	44661	44968	66182	66488	66240	66483	81407	81712	81402	81706	60206	60903	81725	82492	81717	82484	96950	97715	96931	97707	60222	61036	81812	82558	81869	82600	97035	97781	97028	97774	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM128128V1	O1	5716	112	1612	6821	6895	12675	12684	12678	12686	16931	16939	16933	16940	13098	13097	18886	18887	18889	18888	23206	23141	23211	23214	13199	13197	18987	18986	18989	18986	23308	23239	23309	23243	17659	17817	23511	23606	23514	23608	27768	27928	27770	27930	17758	17917	23615	23706	23615	23707	27869	28026	27871	28029	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM128128V1	O2	5584	112	1612	6679	6751	12385	12390	12394	12399	16524	16529	16537	16539	12808	12784	18510	18490	18455	18435	22584	22633	22591	22574	12853	12897	18559	18537	18568	18548	22698	22679	22705	22687	17272	17384	22911	23024	22920	23033	27114	27229	27059	27237	17385	17497	23091	23137	23100	23210	27237	27277	27173	27351	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM128128V1	O3	7084	112	1612	7197	7175	13533	13445	13475	13453	18051	17962	18125	17972	13869	13829	20270	20165	20213	20107	24789	24617	24798	24626	14049	13945	20318	20279	20328	20222	24903	24733	24913	24741	18788	18745	24991	25014	24999	25022	29577	29466	29585	29541	18902	18860	25105	25126	25115	25139	29688	29581	29700	29655	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM128128V1	Os	5428	112	1612	8166	8160	15254	15248	15263	15255	20294	20287	20368	20362	15676	15687	22764	22775	22774	22784	27870	27880	27877	27889	15790	15809	22944	22897	22952	22973	27981	27936	27990	28011	20998	21216	28085	28370	28164	28313	33191	33409	33199	33422	21111	21338	28200	28491	28273	28501	33305	33531	33314	33540	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM128128V1	Ofast	7084	112	1612	7263	7175	13532	13444	13541	13453	18117	17963	18060	17972	13936	13763	20202	20103	20215	20108	24723	24617	24732	24692	14050	13944	20383	20213	20327	20220	24837	24732	24847	24742	18722	18678	25057	25014	25067	25022	29580	29532	29586	29475	18837	18793	25172	25133	25180	25137	29691	29648	29699	29590	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM192192V1	O0	7968	112	1612	35383	35915	69276	69742	69344	69755	69454	69985	91474	91937	70064	70429	103733	104104	103751	104118	103848	104280	125867	126234	70126	70492	103800	104163	103816	104181	103977	104343	125929	126359	70442	70574	104117	104314	104133	104264	104289	104424	126244	126443	92765	93565	126439	127238	126455	127252	126617	127413	148854	149653	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM192192V1	O1	6440	112	1612	9776	9790	18319	18333	18400	18415	18505	18520	24265	24278	18835	18752	27445	27361	27395	27377	27630	27481	33323	33304	18963	18880	27572	27423	27588	27505	27758	27675	33451	33369	19231	18986	27843	27593	27858	27612	28026	27780	33720	33474	25114	25045	33723	33656	33738	33675	33909	33844	39668	39536	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM192192V1	O2	5800	112	1612	9596	9610	17774	17787	17790	17803	17966	18046	23345	23359	18298	18202	26541	26444	26557	26396	26668	26639	32113	32017	18425	18328	26668	26507	26681	26590	26795	26766	32240	32145	18708	18452	26949	26693	26900	26711	27144	26822	32522	32268	24275	24192	32518	32436	32534	32451	32711	32629	38090	38007	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM192192V1	O3	7152	112	1612	9986	9971	18712	18697	18728	18780	18905	18890	24574	24558	19211	19100	27937	27892	28018	27842	28130	28085	33798	33687	19340	19228	28065	28022	28147	27970	28258	28213	33926	33815	19687	19403	28413	28127	28429	28145	28604	28322	34277	33924	25377	25166	34171	33892	34188	33909	34364	34084	39966	39687	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM192192V1	Os	5720	112	1612	12021	11935	22543	22523	22626	22607	22800	22780	29669	29578	23059	22922	33713	33512	33663	33526	33841	33701	40769	40632	23255	23116	33775	33638	33791	33654	34034	33833	40828	40759	23469	23183	34058	33771	34073	33788	34251	33965	41178	40826	30515	30530	41169	41052	41189	41066	41297	41309	48224	48171	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM192192V1	Ofast	7152	112	1612	9986	9905	18777	18763	18728	18714	18905	18891	24571	24490	19277	19166	28004	27890	28019	27909	28197	28085	33798	33688	19405	19295	28131	28021	28145	28036	28324	28213	33994	33816	19621	19337	28413	28063	28364	28145	28606	28256	34208	33924	25443	25166	34171	33892	34187	33908	34365	34086	39967	39756	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM256128V1	O0	7028	112	1612	34968	35296	68928	69254	69006	69322	68959	69288	68952	69280	69866	70188	103538	103923	103554	103941	103570	103954	103561	103952	69927	70248	103665	103987	103682	104005	103696	104022	103688	104009	70056	70379	103859	104117	103877	104131	103893	104147	103886	104141	70205	70564	103946	104368	103961	104381	103973	104396	103966	104326	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM256128V1	O1	5728	112	1612	9617	9625	18093	18101	18172	18116	18129	18132	18125	18134	18722	18721	27264	27262	27278	27278	27296	27228	27231	27297	18850	18850	27389	27390	27342	27407	27421	27356	27360	27424	18979	18977	27518	27519	27536	27532	27549	27484	27487	27552	19079	19089	27626	27630	27635	27644	27651	27661	27651	27664	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM256128V1	O2	5652	112	1612	9442	9427	17717	17703	17733	17719	17749	17798	17758	17744	18346	18306	26688	26581	26703	26663	26654	26679	26730	26622	18541	18498	26750	26775	26833	26725	26848	26807	26790	26816	18603	18562	26942	26903	26895	26920	26976	26869	26986	26944	18717	18688	27058	26962	27008	27045	27090	27059	27100	27003	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM256128V1	O3	7572	112	1612	9881	9840	18631	18590	18713	18671	18663	18622	18672	18632	19297	19234	28047	27986	28063	28001	28013	28018	28088	28026	19359	19300	28175	28048	28125	28131	28207	28079	28150	28154	19487	19424	28237	28241	28321	28191	28269	28273	28345	28217	19601	19545	28418	28295	28367	28381	28450	28393	28458	28400	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM256128V1	Os	5456	112	1612	11815	11739	22582	22508	22601	22591	22550	22606	22559	22549	23134	23135	33905	33972	33919	33920	33934	33935	33944	33946	23328	23262	34031	34033	34047	34048	34064	34064	34073	34073	23457	23389	34165	34160	34174	34241	34191	34193	34200	34201	23571	23536	34271	34306	34289	34322	34307	34338	34313	34346	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM256128V1	Ofast	7572	112	1612	9881	9774	18697	18656	18647	18607	18663	18622	18738	18631	19231	19169	28047	27920	27997	28001	28078	27952	28090	28026	19359	19296	28175	28113	28189	28131	28205	28145	28216	28153	19551	19491	28301	28242	28320	28257	28335	28273	28341	28283	19602	19546	28417	28361	28433	28311	28381	28393	28458	28336	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM256256V1	O0	7124	112	1612	49901	50506	97465	98131	97480	98083	97495	98101	97490	98093	98397	99001	145900	146498	145915	146516	145931	146530	145923	146524	98463	99064	146025	146628	146044	146705	146059	146659	146052	146652	98655	99258	146151	146749	146172	146771	146250	146848	146180	146779	98675	99377	146304	147007	146254	146954	146272	146972	146264	147026	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM256256V1	O1	5744	112	1612	13047	12958	24225	24203	24241	24218	24257	24234	24259	24236	24864	24821	36108	36066	36124	36081	36142	36095	36142	36100	24992	25015	36237	36194	36319	36275	36268	36225	36335	36293	25120	25144	36365	36321	36381	36337	36396	36355	36398	36355	25286	25187	36530	36495	36480	36448	36496	36464	36499	36466	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM256256V1	O2	5580	112	1612	12806	12744	23679	23682	23760	23698	23776	23714	23787	23723	24375	24286	35313	35291	35261	35240	35276	35256	35353	35331	24436	24480	35375	35353	35455	35434	35406	35384	35415	35394	24564	24542	35503	35481	35518	35496	35534	35512	35541	35521	24744	24667	35616	35605	35633	35622	35715	35707	35659	35644	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM256256V1	O3	7080	112	1612	12631	12541	23559	23535	23643	23551	23657	23569	23667	23577	24219	24101	35146	35096	35162	35111	35178	35128	35253	35199	24280	24295	35273	35225	35290	35239	35307	35255	35315	35265	24474	24355	35468	35417	35419	35367	35434	35384	35443	35393	24588	24548	35517	35480	35530	35494	35550	35511	35557	35519	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM256256V1	Os	5432	112	1612	16366	16344	30859	30838	30875	30853	30891	30869	30898	30876	31487	31483	45983	45977	45996	45994	46015	45947	45958	46017	31618	31612	46110	46102	46125	46118	46143	46138	46085	46145	31745	31738	46238	46232	46255	46246	46270	46197	46279	46273	31857	31885	46350	46378	46369	46394	46384	46415	46393	46355	
AEAD	LWC_ALGO_AEAD_SPARKLE_SCHWAEMM256256V1	Ofast	7080	112	1612	12632	12607	23559	23601	23576	23550	23591	23567	23600	23576	24219	24102	35213	35161	35163	35112	35178	35131	35187	35136	24345	24296	35275	35223	35356	35307	35306	35256	35315	35264	24408	24357	35402	35352	35418	35368	35435	35383	35441	35394	24588	24485	35583	35545	35532	35493	35614	35577	35557	35521	
AEAD	LWC_ALGO_AEAD_SPIX_128V1	O0	8104	112	1612	2066208	2065391	2443228	2443266	2632337	2632414	2821474	2821572	3010409	3010485	2254665	2254780	2632549	2632667	2821725	2821782	3010625	3010714	3199785	3199877	2443956	2444103	2821945	2822034	3010843	3010925	3199981	3200037	3389111	3389228	2633357	2633452	3010978	3011111	3200165	3200245	3389229	3389386	3578469	3578458	2822628	2822721	3200416	3200464	3389445	3389622	3578634	3578671	3767763	3767846	
AEAD	LWC_ALGO_AEAD_SPIX_128V1	O1	5172	112	1612	553330	552748	654345	654314	705272	705325	756219	756267	807223	807197	603726	603715	705357	705406	756290	756347	807303	807276	858214	858200	654481	654549	756369	756394	807257	807384	858231	858318	908981	909040	705441	705537	807355	807414	858289	858376	909015	909111	959943	960026	756421	756509	858234	858413	909047	909151	959989	960082	1010919	1011001	
AEAD	LWC_ALGO_AEAD_SPIX_128V1	O2	5104	112	1612	575179	574538	680398	680446	733383	733491	786222	786266	839192	839235	627533	627604	733508	733514	786274	786351	839251	839374	892288	892347	680599	680642	786300	720934	904800	839453	892304	892428	945276	945412	733604	733737	839383	839502	892345	892474	945314	945457	998288	998489	786396	786780	892373	892473	945347	945504	998321	998497	1051304	1051527	
AEAD	LWC_ALGO_AEAD_SPIX_128V1	O3	6864	112	1612	553240	552514	654402	654246	705391	705292	756362	756286	807422	807253	603648	603517	705428	705359	756432	756346	807467	807328	858441	858305	654449	654394	756492	756357	807397	807414	858469	858395	909233	909184	705432	705404	807487	807465	858475	858384	909260	909229	960241	960215	756461	756410	858429	858475	909272	909176	960264	960299	1011253	1011192	
AEAD	LWC_ALGO_AEAD_SPIX_128V1	Os	4924	112	1612	550860	550214	651325	651450	702110	702175	752831	752887	803541	803593	601010	601035	702182	702273	752886	752967	803671	803739	854317	854413	651488	651649	752899	753027	803636	803733	854363	854461	904863	904960	702298	702408	803739	803860	854384	854560	904882	905062	955654	955785	753026	753177	854415	854540	904983	905057	955628	955836	1006412	1006550	
AEAD	LWC_ALGO_AEAD_SPIX_128V1	Ofast	6864	112	1612	553326	552529	654398	654323	705389	705294	756363	756261	807347	807276	603654	603573	705436	705357	756414	756330	807409	807337	858385	858374	654434	654391	756418	756369	807482	807356	858458	858346	909184	909193	705447	705404	807503	807368	858463	858390	909176	909213	960231	960195	756512	756483	858507	858481	909288	909246	960264	960249	1011237	1011228	
AEAD	LWC_ALGO_AEAD_SPOC_128SLISCPLIGHT_256V1	O0	6552	112	1612	378942	378056	752939	753107	753362	753436	1128172	1128305	1128639	1128714	753174	753260	1128134	1128197	1128568	1128603	1503153	1503227	1503555	1503660	753906	753997	1128867	1128923	1129244	1129389	1503873	1503980	1504280	1504374	1129028	1129163	1503783	1503874	1504202	1504280	1879007	1879163	1879413	1879567	1129738	1129920	1504512	1503698	0	0	0	0	0	0	
AEAD	LWC_ALGO_AEAD_SPOC_128SLISCPLIGHT_256V1	O1	4596	112	1612	102214	101646	201809	201945	201984	202033	301975	302052	302086	302084	201875	201968	302029	301980	302138	302162	402403	402374	402450	402467	202108	202114	302190	302208	302301	302322	402517	402530	402616	402615	302203	302208	402521	402486	402695	402677	502609	502614	502736	502728	302306	302343	402653	402181	0	0	0	0	0	0	
AEAD	LWC_ALGO_AEAD_SPOC_128SLISCPLIGHT_256V1	O2	4664	112	1612	106227	105572	209751	209790	209922	209890	313792	313896	313968	313984	209860	209864	313935	313873	313980	314042	418196	418197	418285	418292	210010	210014	314029	314094	314132	314200	418330	418343	418491	418450	314110	314134	418395	418359	418504	418466	522446	522469	522612	522573	314309	314209	418532	418513	418631	418605	522620	522543	522671	522697	
AEAD	LWC_ALGO_AEAD_SPOC_128SLISCPLIGHT_256V1	O3	6840	112	1612	102136	101407	201695	201671	201796	201701	301779	301680	301792	301710	201745	201689	301860	301750	301890	301777	402084	401962	402153	401985	201832	201803	301953	301788	301918	301890	402160	402065	402193	402098	301975	301777	402239	402102	402267	402141	502305	502187	502258	502124	302064	301942	402375	402250	402351	402234	502319	502272	502350	502239	
AEAD	LWC_ALGO_AEAD_SPOC_128SLISCPLIGHT_256V1	Os	4456	112	1612	101767	101199	200894	201020	201047	201173	300660	300655	300741	300872	201057	201078	300683	300700	300834	300847	400588	400590	400793	400747	201246	201285	300932	300898	301070	301070	400812	400799	400959	400970	300987	300912	400812	400742	400972	400902	500508	500438	500660	500586	301235	301130	401060	400959	401211	401125	500759	500659	500920	500807	
AEAD	LWC_ALGO_AEAD_SPOC_128SLISCPLIGHT_256V1	Ofast	6840	112	1612	102199	101413	201764	201665	201782	201626	301779	301676	301798	301700	201740	201698	301856	301675	301891	301770	402125	401958	402101	401983	201903	201807	301957	301858	301985	301886	402168	402143	402203	402100	301975	301844	402230	402121	402263	402138	502319	502114	502333	502212	302053	301880	402314	402204	402348	402242	502399	502276	502350	502309	
AEAD	LWC_ALGO_AEAD_SPOC_64SLISCPLIGHT_192V1	O0	6664	112	1612	486188	485314	726909	727048	968275	968393	1209871	1210006	1451517	1451528	727149	727204	968700	968694	1210232	1210356	1451873	1451951	1693280	1693326	968889	968956	1210588	1210601	1452182	1452266	1693568	1693651	1935165	1935235	1210732	1210874	1452521	1452506	1693793	1693972	1935482	1935574	2177095	2177150	1452719	1452799	1694191	1694289	1935762	1935890	2177388	2177461	2418763	2418820	
AEAD	LWC_ALGO_AEAD_SPOC_64SLISCPLIGHT_192V1	O1	4636	112	1612	130659	130009	194573	194614	259102	259141	323625	323659	388205	388245	194619	194638	259227	259249	323754	323772	388254	388288	452800	452815	259224	259233	323838	323854	388345	388371	452877	452897	517394	517477	323835	323839	388521	388504	452976	452972	517482	517479	582074	582055	388449	388424	453061	453047	517628	517628	582098	582087	646617	646579	
AEAD	LWC_ALGO_AEAD_SPOC_64SLISCPLIGHT_192V1	O2	4652	112	1612	133052	132393	198038	198067	263705	263673	329313	329275	394922	394878	198130	198118	263874	263793	329480	329406	395022	395068	460686	460602	263880	263796	329620	329476	395156	395149	460826	460690	526431	526351	329672	329478	395302	395224	460955	460752	526560	526439	592167	592009	395348	395224	461105	460857	526693	526495	592301	592122	657978	657767	
AEAD	LWC_ALGO_AEAD_SPOC_64SLISCPLIGHT_192V1	O3	6392	112	1612	116069	115351	172600	172578	229680	229661	286832	286808	343984	343889	172627	172613	229794	229835	286944	286925	344018	344006	401164	401213	229785	229769	287014	286999	344165	344085	401242	401229	458190	458102	287014	286988	344173	344157	401329	401365	458203	458223	515354	515329	344240	344148	401398	401355	458274	458313	515414	515376	572576	572538	
AEAD	LWC_ALGO_AEAD_SPOC_64SLISCPLIGHT_192V1	Os	4472	112	1612	133316	132651	198441	198480	264255	264234	330006	329975	395693	395797	198584	198564	264344	264413	330168	330167	395905	395851	461659	461667	264449	264349	330280	330176	395951	395980	461786	461759	527517	527492	330258	330248	396132	396003	461891	461816	527643	527583	593376	593317	396100	396085	462004	461910	527755	527638	593495	593390	659250	659162	
AEAD	LWC_ALGO_AEAD_SPOC_64SLISCPLIGHT_192V1	Ofast	6392	112	1612	116067	115349	172531	172577	229744	229723	286823	286807	343901	343943	172630	172616	229858	229837	286942	286920	344017	344059	401169	401151	229788	229768	287010	286980	344096	344078	401243	401208	458129	458151	287015	286988	344175	344214	401327	401295	458269	458249	515393	515396	344176	344218	401400	401370	458340	458297	515435	515402	572508	572536	
AEAD	LWC_ALGO_AEAD_SPOOK_128MU_384V1	O0	4580	112	1612	92471	94788	132056	134291	132437	134675	171664	173978	172170	174417	132250	134507	171482	173802	171997	174255	211445	213696	211957	214210	132782	135037	172018	174339	172528	174783	211982	214236	212423	214676	172208	174461	211662	213920	212102	214350	251402	253652	251837	254094	172739	174998	212196	214495	212636	214894	251873	254193	252377	254627	
AEAD	LWC_ALGO_AEAD_SPOOK_128MU_384V1	O1	3004	112	1612	34026	34890	47758	48621	47882	48748	61616	62488	61728	62596	48001	48869	61740	62606	61862	62728	75810	76675	75918	76786	48220	49092	61956	62833	62083	62949	75958	76889	76136	76940	62082	62946	76021	76889	76147	76947	89824	90746	90000	90857	62287	63153	76237	77032	76294	77219	90093	90894	90145	91069	
AEAD	LWC_ALGO_AEAD_SPOOK_128MU_384V1	O2	3044	112	1612	34388	35475	48269	49288	48395	49413	62280	63295	62387	63408	48526	49609	62408	63429	62466	63550	76622	77643	76732	77750	48743	49768	62629	63649	62753	63774	76778	77858	76952	77985	62749	63771	76836	77792	76895	77982	90848	91869	90889	91985	62952	63976	77048	78069	77169	78187	90990	92068	91166	92181	
AEAD	LWC_ALGO_AEAD_SPOOK_128MU_384V1	O3	3516	112	1612	30979	31918	43953	44886	44106	45036	57076	57944	57140	58146	44138	45031	57178	57928	57324	58072	70437	71252	70578	71386	44450	45144	57419	58118	57570	58199	70746	71382	70879	71508	57541	58056	70720	71235	70866	71384	83766	84418	83902	84495	57772	58163	70879	71343	71095	71490	84070	84511	84134	84593	
AEAD	LWC_ALGO_AEAD_SPOOK_128MU_384V1	Os	2920	112	1612	34805	35669	48498	49359	48682	49548	62445	63309	62625	63490	48720	49576	62476	63335	62669	63522	76565	77483	76817	77669	49002	49859	62762	63617	62946	63810	76912	77768	77035	77958	62877	63725	76841	77695	77033	77876	90718	91635	90975	91822	63161	64009	77127	77973	77311	78165	91001	91913	91257	92036	
AEAD	LWC_ALGO_AEAD_SPOOK_128MU_384V1	Ofast	3516	112	1612	30982	31918	43885	44890	44100	44969	57008	58008	57141	58144	44206	44957	57113	58001	57258	58141	70437	71322	70563	71450	44389	45145	57420	58050	57508	58261	70679	71379	70817	71508	57474	58121	70649	71235	70798	71382	83769	84360	83910	84483	57704	58233	70878	71407	71028	71490	84003	84461	84139	84658	
AEAD	LWC_ALGO_AEAD_SPOOK_128SU_384V1	O0	4540	112	1612	92409	94725	131984	134243	132364	134614	171598	173916	172108	174359	132184	134436	171485	173735	171920	174113	211384	213632	211816	214124	132713	134977	171960	174276	172461	174713	211912	214173	212420	214612	172139	174394	211593	213846	212105	214351	251332	253527	251707	254027	172676	174933	212130	214381	212571	214829	251873	254131	252306	254560	
AEAD	LWC_ALGO_AEAD_SPOOK_128SU_384V1	O1	2992	112	1612	33975	34842	47721	48579	47834	48701	61574	62437	61686	62552	47957	48823	61700	62560	61816	62684	75695	76628	75884	76737	48174	49042	61911	62715	62039	62904	75976	76845	76089	76893	61969	62897	75965	76844	76104	76899	89775	90706	89881	90814	62242	63109	76189	76984	76246	77180	90049	90838	90159	91032	
AEAD	LWC_ALGO_AEAD_SPOOK_128SU_384V1	O2	3032	112	1612	34341	35359	48226	49306	48348	49367	62231	63183	62344	63361	48477	49499	62363	63388	62421	63510	76564	77598	76684	77639	48701	49720	62585	63535	62705	63727	76727	77817	76911	77928	62701	63723	76803	77817	76850	77934	90800	91755	90840	91929	62909	63927	76997	77951	77121	78138	90993	92023	91118	92135	
AEAD	LWC_ALGO_AEAD_SPOOK_128SU_384V1	O3	3504	112	1612	30936	31873	43912	44842	44054	44988	57021	57894	57158	58027	44096	44980	57137	57881	57279	58029	70389	71207	70587	71340	44399	45097	57377	58073	57524	58149	70700	71329	70830	71534	57494	58012	70669	71185	70827	71401	83720	84308	83859	84438	57724	58117	70883	71297	71055	71446	83955	84483	84090	84548	
AEAD	LWC_ALGO_AEAD_SPOOK_128SU_384V1	Os	2908	112	1612	34758	35621	48450	49318	48640	49499	62402	63258	62584	63450	48672	49531	62432	63220	62616	63474	76515	77441	76770	77623	48955	49813	62716	63571	62909	63758	76867	77708	77053	77909	62829	63681	76791	77648	76987	77831	90720	91587	90861	91775	63113	63962	77079	77923	77271	78111	90958	91869	91219	91999	
AEAD	LWC_ALGO_AEAD_SPOOK_128SU_384V1	Ofast	3504	112	1612	30937	31870	43841	44837	44054	44924	56956	57960	57091	58090	44168	44915	57065	57951	57213	58094	70391	71276	70520	71340	44337	45101	57371	58005	57524	58149	70638	71332	70765	71461	57494	58017	70603	71184	70757	71332	83789	84370	83858	84439	57725	58121	70834	71298	70986	71441	83955	84415	84082	84545	
AEAD	LWC_ALGO_AEAD_SPOOK_128MU_512V1	O0	4612	112	1612	105088	107397	157051	159229	157498	159723	157937	160176	158379	160616	157318	159569	209214	211469	209661	211902	210098	212347	210533	212789	157784	160098	209755	212060	210191	212438	210634	212888	211064	213320	158388	160640	210288	212541	210791	213045	211168	213421	211675	213862	158925	161175	210823	213072	211269	213517	211706	214021	212143	214399	
